ISIN;PAYS_RISQUE;CATEG_ISSUER;RATING;NIV_SENIORITE;ISSUER;NIV_SUBORDINATION;CATEGORIE_1;CATEGORIE_2;CATEGORIE_3;MATURITE;MATURITE_CALL;NAME;CPN;FRQ;ISSUER_DATE;INDICE;DATE_ACHAT;YIELD_ACHAT;SUB_DATE_RBST;SUBORD;BASE_INDICE;FLOATER;MONETAIRE
XS0974373515;Autre;Finance;8;;DNB BANK ASA;;poche_obligations;Obligations_credit;Obligations_credit;26/09/2023;26/09/2018;DNBNO 3 09/26/23;3;1;26/09/2014;;25/08/2014;1;26/09/2018;Y;0;0;0
XS0473787025;Danemark;Corporate;8;;Dong Energy;;poche_obligations;Obligations_credit;Obligations_credit;16/12/2016;16/12/2016;DONGAS 4 12/16/16;4;1;16/12/2010;;25/08/2014;1;16/12/2016;;0;0;0
XS0943371194;Danemark;Corporate;11;;Dong Energy;;poche_obligations;Obligations_credit;Obligations_credit;08/07/3013;08/07/2018;DONGAS 4 7/8 07/08/13;4.875;1;08/07/2014;;25/08/2014;1;08/07/2018;Y;0;0;0
DE000A0N38X5;Allemagne;Finance;7;;BHW BAUSPARKASSE AG;;poche_obligations;Obligations_credit;Obligations_credit;21/11/2016;21/11/2016;DPB 4.2 11/21/16;4.2;1;21/11/2009;;25/08/2014;1;21/11/2016;;0;0;0
XS0795872901;Allemagne;Corporate;7;;DEUTSCHE POST FINANCE;;poche_obligations;Obligations_credit;Obligations_credit;27/06/2017;27/06/2017;DPWGR 1 7/8 06/27/17;1.875;1;27/06/2013;;25/08/2014;1;27/06/2017;;0;0;0
XS0977500767;Allemagne;Corporate;7;;DEUTSCHE POST AG;;poche_obligations;Obligations_credit;Obligations_credit;09/10/2018;09/10/2018;DPWGR 1 1/2 10/09/18;1.5;1;09/10/2014;;25/08/2014;1;09/10/2018;;0;0;0
XS0326230181;Hollande;Corporate;7;;KONINKLIJKE;;poche_obligations;Obligations_credit;Obligations_credit;17/10/2017;17/10/2017;DSM 5 1/4 10/17/17;5.25;1;17/10/2008;;25/08/2014;1;17/10/2017;;0;0;0
XS0993228294;Hollande;Corporate;7;;KONINKLIJKE;;poche_obligations;Obligations_credit;Obligations_credit;13/11/2019;13/11/2019;DSM 1 3/4 11/13/19;1.75;1;13/11/2014;;25/08/2014;1;13/11/2019;;0;0;0
XS0166179381;Allemagne;Corporate;8;;DEUTSCHE TELEKOM INT FIN;;poche_obligations;Obligations_credit;Obligations_credit;29/03/2018;29/03/2018;DT 6 5/8 03/29/18;6.625;1;29/03/2004;;25/08/2014;1;29/03/2018;;0;0;0
DE000A0GTCB9;Allemagne;Corporate;8;;DEUTSCHE TELEKOM INT FIN;;poche_obligations;Obligations_credit;Obligations_credit;31/05/2016;31/05/2016;DT 4 3/4 05/31/16;4.75;1;31/05/2007;;25/08/2014;1;31/05/2016;;0;0;0
DE000A0T5X07;Allemagne;Corporate;8;;DEUTSCHE TELEKOM INT FIN;;poche_obligations;Obligations_credit;Obligations_credit;20/01/2017;20/01/2017;DT 6 01/20/17;6;1;20/01/2010;;25/08/2014;1;20/01/2017;;0;0;0
XS0850057588;Allemagne;Corporate;8;;DEUTSCHE TELEKOM INT FIN;;poche_obligations;Obligations_credit;Obligations_credit;30/10/2019;30/10/2019;DT 2 10/30/19;2;1;30/10/2013;;25/08/2014;1;30/10/2019;;0;0;0
XS0822316765;Allemagne;Finance;5;;DVB BANK SE;;poche_obligations;Obligations_credit;Obligations_credit;30/08/2017;30/08/2017;DVB 2 1/2 08/30/17;2.5;1;30/08/2013;;25/08/2014;1;30/08/2017;;0;0;0
XS0937197431;Allemagne;Finance;5;;DVB BANK SE;;poche_obligations;Obligations_credit;Obligations_credit;28/05/2018;28/05/2018;DVB 1 5/8 05/28/18;1.625;1;28/05/2014;;25/08/2014;1;28/05/2018;;0;0;0
XS1135782628;Allemagne;Finance;5;;DVB BANK SE;;poche_obligations;Obligations_credit;Obligations_credit;11/11/2019;11/11/2019;DVB 0 7/8 11/11/19;0.875;1;11/11/2015;;25/08/2014;1;11/11/2019;;0;0;0
XS1166863339;Allemagne;Finance;5;;DVB BANK SE;;poche_obligations;Obligations_credit;Obligations_credit;15/01/2018;15/01/2018;DVB 0 1/2 01/15/18;0.5;1;15/01/2016;;25/08/2014;1;15/01/2018;;0;0;0
DE000DZ1G4N3;Allemagne;Finance;6;;DZ BANK AG;;poche_obligations;Obligations_credit;Obligations_credit;21/02/2018;21/02/2018;DZBK 4 3/4 02/21/18;4.75;1;21/02/2009;;25/08/2014;1;21/02/2018;;0;0;0
FR0010948562;France;Corporate;9;;EDENRED;;poche_obligations;Obligations_credit;Obligations_credit;06/10/2017;06/10/2017;EDENFP 3 5/8 10/06/17;3.625;1;06/10/2011;;25/08/2014;1;06/10/2017;;0;0;0
FR0000487258;France;Corporate;7;;EDF;;poche_obligations;Obligations_credit;Obligations_credit;25/10/2016;25/10/2016;EDF 5 1/2 10/25/16;5.5;1;25/10/2002;;25/08/2014;1;25/10/2016;;0;0;0
FR0010369587;France;Corporate;5;;RTE;;poche_obligations;Obligations_credit;Obligations_credit;27/09/2016;27/09/2016;EDF 4 1/8 09/27/16;4.125;1;27/09/2007;;25/08/2014;1;27/09/2016;;0;0;0
XS0342783692;France;Corporate;7;;EDF;;poche_obligations;Obligations_credit;Obligations_credit;05/02/2018;05/02/2018;EDF 5 02/05/18;5;1;05/02/2009;;25/08/2014;1;05/02/2018;;0;0;0
FR0010660043;France;Corporate;5;;RTE;;poche_obligations;Obligations_credit;Obligations_credit;12/09/2018;12/09/2018;EDF 5 1/8 09/12/18;5.125;1;12/09/2009;;25/08/2014;1;12/09/2018;;0;0;0
FR0011401736;France;Corporate;8;;EDF;;poche_obligations;Obligations_credit;Obligations_credit;25/08/2087;29/01/2020;EDF 4 1/4 12/29/49;4.25;1;29/01/2014;;25/08/2014;1;29/01/2020;Y;0;0;0
XS0557897203;Italie;Corporate;8;;EDISON;;poche_obligations;Obligations_credit;Obligations_credit;10/11/2017;10/11/2017;EDFFP 3 7/8 11/10/17;3.875;1;10/11/2011;;25/08/2014;1;10/11/2017;;0;0;0
XS0256997007;Portugal;Corporate;11;;Energias de Portugal;;poche_obligations;Obligations_credit;Obligations_credit;13/06/2016;13/06/2016;ELEPOR 4 5/8 06/13/16;4.625;1;13/06/2007;;25/08/2014;1;13/06/2016;;0;0;0
XS0435879605;Portugal;Corporate;11;;EDP FINANCE BV;;poche_obligations;Obligations_credit;Obligations_credit;26/09/2016;26/09/2016;ELEPOR 4 3/4 09/26/16;4.75;1;26/09/2009;;25/08/2014;1;26/09/2016;;0;0;0
XS0831842645;Portugal;Corporate;11;;EDP FINANCE BV;;poche_obligations;Obligations_credit;Obligations_credit;21/09/2017;21/09/2017;ELEPOR 5 3/4 09/21/17;5.75;1;21/09/2013;;25/08/2014;1;21/09/2017;;0;0;0
XS1057345651;Portugal;Corporate;11;;EDP FINANCE BV;;poche_obligations;Obligations_credit;Obligations_credit;15/04/2019;15/04/2019;ELEPOR 2 5/8 04/15/19;2.625;1;15/04/2015;;25/08/2014;1;15/04/2019;;0;0;0
BE0119550466;Belgique;Corporate;7;;ELIA SYSTEM OP SA/NV;;poche_obligations;Obligations_credit;Obligations_credit;13/05/2019;13/05/2019;ELIASO 5 1/4 05/13/19;5.25;1;13/05/2005;;25/08/2014;1;13/05/2019;;0;0;0
BE6000105732;Belgique;Corporate;7;;ELIA SYSTEM OP SA/NV;;poche_obligations;Obligations_credit;Obligations_credit;22/04/2016;22/04/2016;ELIASO 5 5/8 04/22/16;5.625;1;22/04/2010;;25/08/2014;1;22/04/2016;;0;0;0
XS0836360254;Finlande;Corporate;8;;ELISA OYJ;;poche_obligations;Obligations_credit;Obligations_credit;04/10/2019;04/10/2019;ELIAV 2 1/4 10/04/19;2.25;1;04/10/2013;;25/08/2014;1;04/10/2019;;0;0;0
XS0271757832;Allemagne;Corporate;7;;ENBW;;poche_obligations;Obligations_credit;Obligations_credit;19/10/2016;19/10/2016;ENBW 4 1/4 10/19/16;4.25;1;19/10/2007;;25/08/2014;1;19/10/2016;;0;0;0
XS0399861086;Allemagne;Corporate;7;;ENBW;;poche_obligations;Obligations_credit;Obligations_credit;20/11/2018;20/11/2018;ENBW 6 7/8 11/20/18;6.875;1;20/11/2009;;25/08/2014;1;20/11/2018;;0;0;0
XS0674277933;Allemagne;Corporate;10;;ENBW;;poche_obligations;Obligations_credit;Obligations_credit;02/04/2072;02/04/2017;ENBW 7 3/8 04/02/72;7.375;1;02/04/2012;;25/08/2014;1;02/04/2017;Y;0;0;0
XS0170343247;Italie;Corporate;9;;Enel;;poche_obligations;Obligations_credit;Obligations_credit;12/06/2018;12/06/2018;ENELIM 4 3/4 06/12/18;4.75;1;12/06/2004;;25/08/2014;1;12/06/2018;;0;0;0
XS0306644344;Italie;Corporate;9;;Enel;;poche_obligations;Obligations_credit;Obligations_credit;20/06/2017;20/06/2017;ENELIM 5 1/4 06/20/17;5.25;1;20/06/2008;;25/08/2014;1;20/06/2017;;0;0;0
XS0592695000;Autre;Finance;5;;SKANDINAVISKA ENSKILDA;;poche_obligations;Obligations_credit;Obligations_credit;21/02/2018;21/02/2018;SEB 4 1/4 02/21/18;4.25;1;21/02/2012;;25/08/2014;1;21/02/2018;;0;0;0
XS0647288140;Italie;Corporate;9;;Enel;;poche_obligations;Obligations_credit;Obligations_credit;12/07/2017;12/07/2017;ENELIM 4 1/8 07/12/17;4.125;1;12/07/2012;;25/08/2014;1;12/07/2017;;0;0;0
XS0695401801;Italie;Corporate;9;;Enel;;poche_obligations;Obligations_credit;Obligations_credit;24/10/2018;24/10/2018;ENELIM 5 3/4 10/24/18;5.75;1;24/10/2012;;25/08/2014;1;24/10/2018;;0;0;0
IT0004794142;Italie;Corporate;9;;Enel;;poche_obligations;Obligations_credit;Obligations_credit;20/02/2018;20/02/2018;ENELIM 4 7/8 02/20/18;4.875;1;20/02/2013;;25/08/2014;1;20/02/2018;;0;0;0
XS0842659343;Italie;Corporate;9;;Enel;;poche_obligations;Obligations_credit;Obligations_credit;17/04/2018;17/04/2018;ENELIM 3 5/8 04/17/18;3.625;1;17/04/2013;;25/08/2014;1;17/04/2018;;0;0;0
FR0010326975;France;Corporate;9;;BOUYGUES;;poche_obligations;Obligations_credit;Obligations_credit;24/05/2016;24/05/2016;ENFP 4 3/4 05/24/16;4.75;1;24/05/2007;;25/08/2014;1;24/05/2016;;0;0;0
FR0010853226;France;Corporate;9;;BOUYGUES;;poche_obligations;Obligations_credit;Obligations_credit;12/02/2018;12/02/2018;ENFP 4 02/12/18;4;1;12/02/2011;;25/08/2014;1;12/02/2018;;0;0;0
FR0010957662;France;Corporate;9;;BOUYGUES;;poche_obligations;Obligations_credit;Obligations_credit;29/10/2019;29/10/2019;ENFP 3.641 10/29/19;3.641;1;29/10/2011;;25/08/2014;1;29/10/2019;;0;0;0
XS0834643727;Espagne;Corporate;9;;ENAGAS FINANCIACIONES SA;;poche_obligations;Obligations_credit;Obligations_credit;05/10/2017;05/10/2017;ENGSM 4 1/4 10/05/17;4.25;1;05/10/2013;;25/08/2014;1;05/10/2017;;0;0;0
XS0331141332;Italie;Corporate;6;;Eni;;poche_obligations;Obligations_credit;Obligations_credit;14/11/2017;14/11/2017;ENIIM 4 3/4 11/14/17;4.75;1;14/11/2008;;25/08/2014;1;14/11/2017;;0;0;0
XS0451457435;Italie;Corporate;6;;Eni;;poche_obligations;Obligations_credit;Obligations_credit;16/09/2019;16/09/2019;ENIIM 4 1/8 09/16/19;4.125;1;16/09/2010;;25/08/2014;1;16/09/2019;;0;0;0
XS0563739696;Italie;Corporate;6;;Eni;;poche_obligations;Obligations_credit;Obligations_credit;29/01/2018;29/01/2018;ENIIM 3 1/2 01/29/18;3.5;1;29/01/2012;;25/08/2014;1;29/01/2018;;0;0;0
IT0004760655;Italie;Corporate;6;;Eni;;poche_obligations;Obligations_credit;Obligations_credit;11/10/2017;11/10/2017;ENIIM 4 7/8 10/11/17;4.875;1;11/10/2012;;25/08/2014;1;11/10/2017;;0;0;0
XS0741137029;Italie;Corporate;6;;Eni;;poche_obligations;Obligations_credit;Obligations_credit;03/02/2020;03/02/2020;ENIIM 4 1/4 02/03/20;4.25;1;03/02/2013;;25/08/2014;1;03/02/2020;;0;0;0
XS0148579153;Allemagne;Corporate;7;;E.ON;;poche_obligations;Obligations_credit;Obligations_credit;29/05/2017;29/05/2017;EOANGR 6 3/8 05/29/17;6.375;1;29/05/2003;;25/08/2014;1;29/05/2017;;0;0;0
XS0322977223;Allemagne;Corporate;7;;E.ON;;poche_obligations;Obligations_credit;Obligations_credit;02/10/2017;02/10/2017;EOANGR 5 1/2 10/02/17;5.5;1;02/10/2008;;25/08/2014;1;02/10/2017;;0;0;0
XS0783933350;Autre;Corporate;10;;EP ENERGY AS;;poche_obligations;Obligations_credit;Obligations_credit;01/11/2019;01/11/2019;EPERGY 5 7/8 11/01/19;5.875;2;01/05/2013;;25/08/2014;1;01/11/2019;;0;0;0
XS0808636244;Autre;Corporate;10;;EP ENERGY AS;;poche_obligations;Obligations_credit;Obligations_credit;01/05/2018;01/05/2018;EPERGY 4 3/8 05/01/18;4.375;2;01/11/2013;;25/08/2014;1;01/05/2018;;0;0;0
XS0616431689;Autriche;Finance;7;;ERSTE GROUP BANK AG;;poche_obligations;Obligations_credit;Obligations_credit;12/04/2016;12/04/2016;ERSTBK 4 1/4 04/12/16;4.25;1;12/04/2012;;25/08/2014;1;12/04/2016;;0;0;0
XS0765299655;Autriche;Finance;7;;ERSTE GROUP BANK AG;;poche_obligations;Obligations_credit;Obligations_credit;28/03/2017;28/03/2017;ERSTBK 3 3/8 03/28/17;3.375;1;28/03/2013;;25/08/2014;1;28/03/2017;;0;0;0
XS0993272862;Autriche;Finance;7;;ERSTE GROUP BANK AG;;poche_obligations;Obligations_credit;Obligations_credit;13/05/2019;13/05/2019;ERSTBK 1 7/8 05/13/19;1.875;1;13/05/2014;;25/08/2014;1;13/05/2019;;0;0;0
XS0827573766;Irelande;Corporate;8;;ESB FINANCE LIMITED;;poche_obligations;Obligations_credit;Obligations_credit;11/09/2017;11/09/2017;ESBIRE 6 1/4 09/11/17;6.25;1;11/09/2013;;25/08/2014;1;11/09/2017;;0;0;0
XS0856023493;Irelande;Corporate;8;;ESB FINANCE LIMITED;;poche_obligations;Obligations_credit;Obligations_credit;21/11/2019;21/11/2019;ESBIRE 4 3/8 11/21/19;4.375;1;21/11/2013;;25/08/2014;1;21/11/2019;;0;0;0
XS0763379343;Autre;Corporate;8;;EESTI ENERGIA AS;;poche_obligations;Obligations_credit;Obligations_credit;02/10/2018;02/10/2018;ESTONE 4 1/4 10/02/18;4.25;1;02/10/2012;;25/08/2014;1;02/10/2018;;0;0;0
FR0010877183;France;Corporate;9;;EUTELSAT SA;;poche_obligations;Obligations_credit;Obligations_credit;27/03/2017;27/03/2017;ETLFP 4 1/8 03/27/17;4.125;1;27/03/2011;;25/08/2014;1;27/03/2017;;0;0;0
FR0011164664;France;Corporate;9;;EUTELSAT SA;;poche_obligations;Obligations_credit;Obligations_credit;14/01/2019;14/01/2019;ETLFP 5 01/14/19;5;1;14/01/2013;;25/08/2014;1;14/01/2019;;0;0;0
FR0011660596;France;Corporate;9;;EUTELSAT SA;;poche_obligations;Obligations_credit;Obligations_credit;13/01/2020;13/01/2020;ETLFP 2 5/8 01/13/20;2.625;1;13/01/2015;;25/08/2014;1;13/01/2020;;0;0;0
DE000A0DLU69;Allemagne;Corporate;18;;EWE AG;;poche_obligations;Obligations_credit;Obligations_credit;14/10/2019;14/10/2019;EWE 4 7/8 10/14/19;4.875;1;14/10/2005;;25/08/2014;1;14/10/2019;;0;0;0
XS0300900478;Italie;Finance;8;;EXOR SPA;;poche_obligations;Obligations_credit;Obligations_credit;12/06/2017;12/06/2017;EXOIM 5 3/8 06/12/17;5.375;1;12/06/2008;;25/08/2014;1;12/06/2017;;0;0;0
XS0482908091;UK;Corporate;7;;EXPERIAN FINANCE PLC;;poche_obligations;Obligations_credit;Obligations_credit;04/02/2020;04/02/2020;EXPNLN 4 3/4 02/04/20;4.75;1;04/02/2011;;25/08/2014;1;04/02/2020;;0;0;0
XS0838847381;UK;Corporate;10;;FCE BANK PLC;;poche_obligations;Obligations_credit;Obligations_credit;03/10/2017;03/10/2017;F 2 7/8 10/03/17;2.875;1;03/10/2013;;25/08/2014;1;03/10/2017;;0;0;0
XS0888827333;UK;Corporate;10;;FCE BANK PLC;;poche_obligations;Obligations_credit;Obligations_credit;12/05/2016;12/05/2016;F 1 7/8 05/12/16;1.875;1;12/05/2013;;25/08/2014;1;12/05/2016;;0;0;0
XS0933505967;UK;Corporate;9;;FCE BANK PLC;;poche_obligations;Obligations_credit;Obligations_credit;21/05/2018;21/05/2018;F 1 3/4 05/21/18;1.75;1;21/05/2014;;25/08/2014;1;21/05/2018;;0;0;0
XS0969570687;UK;Corporate;9;;FCE BANK PLC;;poche_obligations;Obligations_credit;Obligations_credit;09/09/2016;09/09/2016;F 1 5/8 09/09/16;1.625;1;09/09/2014;;25/08/2014;1;09/09/2016;;0;0;0
XS1035001921;UK;Corporate;9;;FCE BANK PLC;;poche_obligations;Obligations_credit;Obligations_credit;18/04/2019;18/04/2019;F 1 7/8 04/18/19;1.875;1;18/04/2015;;25/08/2014;1;18/04/2019;;0;0;0
BE0931376793;Belgique;Finance;9;;BNP PARIBAS;;poche_obligations;Obligations_credit;Obligations_credit;23/03/2021;23/03/2016;FBAVP 4 1/4 03/23/21;4.25;1;23/03/2007;;25/08/2014;1;23/03/2016;Y;0;0;0
BE0932372080;Belgique;Finance;5;;BNP PARIBAS;;poche_obligations;Obligations_credit;Obligations_credit;01/02/2017;01/02/2017;FBAVP 4 3/8 02/01/17;4.375;1;01/02/2008;;25/08/2014;1;01/02/2017;;0;0;0
FR0011345545;France;Finance;10;;FONCIERE DES REGIONS;;poche_obligations;Obligations_credit;Obligations_credit;16/01/2018;16/01/2018;FDRFP 3 7/8 01/16/18;3.875;1;16/01/2014;;25/08/2014;1;16/01/2018;;0;0;0
XS0879082914;Espagne;Corporate;9;;FERROVIAL EMISIONES SA;;poche_obligations;Obligations_credit;Obligations_credit;30/01/2018;30/01/2018;FERSM 3 3/8 01/30/18;3.375;1;30/01/2014;;25/08/2014;1;30/01/2018;;0;0;0
XS0982584004;Italie;Corporate;11;;FGA CAPITAL IRELAND PLC;;poche_obligations;Obligations_credit;Obligations_credit;17/10/2018;17/10/2018;FGACAP 4 10/17/18;4;1;17/10/2014;;25/08/2014;1;17/10/2018;;0;0;0
XS1021817355;Italie;Corporate;11;;FGA CAPITAL IRELAND PLC;;poche_obligations;Obligations_credit;Obligations_credit;26/01/2018;26/01/2018;FGACAP 2 7/8 01/26/18;2.875;1;26/01/2015;;25/08/2014;1;26/01/2018;;0;0;0
XS1057487875;Italie;Corporate;11;;FGA CAPITAL IRELAND PLC;;poche_obligations;Obligations_credit;Obligations_credit;17/04/2019;17/04/2019;FGACAP 2 5/8 04/17/19;2.625;1;17/04/2015;;25/08/2014;1;17/04/2019;;0;0;0
XS1111858756;Italie;Corporate;11;;FGA CAPITAL IRELAND PLC;;poche_obligations;Obligations_credit;Obligations_credit;23/10/2019;23/10/2019;FGACAP 2 10/23/19;2;1;23/10/2015;;25/08/2014;1;23/10/2019;;0;0;0
XS0490093480;Autre;Finance;8;;FIDELITY;;poche_obligations;Obligations_credit;Obligations_credit;24/02/2017;24/02/2017;FIDINT 6 7/8 02/24/17;6.875;1;24/02/2011;;25/08/2014;1;24/02/2017;;0;0;0
XS1088274169;Italie;Corporate;9;;2I RETE GAS SPA;;poche_obligations;Obligations_credit;Obligations_credit;16/07/2019;16/07/2019;FIREIT 1 3/4 07/16/19;1.75;1;16/07/2015;;25/08/2014;1;16/07/2019;;0;0;0
XS1144492532;Italie;Corporate;9;;2I RETE GAS SPA;;poche_obligations;Obligations_credit;Obligations_credit;02/01/2020;02/01/2020;FIREIT 1 1/8 01/02/20;1.125;1;02/01/2016;;25/08/2014;1;02/01/2020;;0;0;0
FR0011052075;France;Finance;10;;FONCIERE LYONNAISE;;poche_obligations;Obligations_credit;Obligations_credit;25/05/2016;25/05/2016;FLYFP 4 5/8 05/25/16;4.625;1;25/05/2012;;25/08/2014;1;25/05/2016;;0;0;0
FR0011361070;France;Finance;10;;FONCIERE LYONNAISE;;poche_obligations;Obligations_credit;Obligations_credit;28/11/2017;28/11/2017;FLYFP 3 1/2 11/28/17;3.5;1;28/11/2013;;25/08/2014;1;28/11/2017;;0;0;0
FR0011043124;France;Corporate;10;;VALEO;;poche_obligations;Obligations_credit;Obligations_credit;11/05/2018;11/05/2018;FRFP 4 7/8 05/11/18;4.875;1;11/05/2012;;25/08/2014;1;11/05/2018;;0;0;0
FR0000489908;France;Corporate;6;;LA POSTE;;poche_obligations;Obligations_credit;Obligations_credit;05/07/2017;05/07/2017;FRPTT 5 3/8 07/05/17;5.375;1;05/07/2003;;25/08/2014;1;05/07/2017;;0;0;0
FR0010096941;France;Corporate;6;;LA POSTE;;poche_obligations;Obligations_credit;Obligations_credit;08/07/2019;08/07/2019;FRPTT 4 3/4 07/08/19;4.75;1;08/07/2005;;25/08/2014;1;08/07/2019;;0;0;0
FR0010586081;France;Corporate;6;;LA POSTE;;poche_obligations;Obligations_credit;Obligations_credit;27/02/2018;27/02/2018;FRPTT 4 1/2 02/27/18;4.5;1;27/02/2009;;25/08/2014;1;27/02/2018;;0;0;0
XS0258428712;Finlande;Corporate;7;;FORTUM OYJ;;poche_obligations;Obligations_credit;Obligations_credit;20/06/2016;20/06/2016;FUMVFH 4 1/2 06/20/16;4.5;1;20/06/2007;;25/08/2014;1;20/06/2016;;0;0;0
XS0418729934;Finlande;Corporate;7;;FORTUM OYJ;;poche_obligations;Obligations_credit;Obligations_credit;20/03/2019;20/03/2019;FUMVFH 6 03/20/19;6;1;20/03/2010;;25/08/2014;1;20/03/2019;;0;0;0
XS1084838496;Autre;Finance;10;;TURKIYE GARANTI BANKASI;;poche_obligations;Obligations_credit;Obligations_credit;08/07/2019;08/07/2019;GARAN 3 3/8 07/08/19;3.375;1;08/07/2015;;25/08/2014;1;08/07/2019;;0;0;0
XS0436928872;Espagne;Corporate;9;;GAS NATURAL;;poche_obligations;Obligations_credit;Obligations_credit;09/07/2019;09/07/2019;GASSM 6 3/8 07/09/19;6.375;1;09/07/2010;;25/08/2014;1;09/07/2019;;0;0;0
XS0458748851;Espagne;Corporate;9;;GAS NATURAL;;poche_obligations;Obligations_credit;Obligations_credit;02/11/2016;02/11/2016;GASSM 4 3/8 11/02/16;4.375;1;02/11/2010;;25/08/2014;1;02/11/2016;;0;0;0
XS0479542580;Espagne;Corporate;9;;GAS NATURAL;;poche_obligations;Obligations_credit;Obligations_credit;27/01/2020;27/01/2020;GASSM 4 1/2 01/27/20;4.5;1;27/01/2011;;25/08/2014;1;27/01/2020;;0;0;0
XS0587411595;Espagne;Corporate;9;;GAS NATURAL;;poche_obligations;Obligations_credit;Obligations_credit;09/02/2017;09/02/2017;GASSM 5 5/8 02/09/17;5.625;1;09/02/2012;;25/08/2014;1;09/02/2017;;0;0;0
XS0627188468;Espagne;Corporate;9;;GAS NATURAL;;poche_obligations;Obligations_credit;Obligations_credit;24/05/2019;24/05/2019;GASSM 5 3/8 05/24/19;5.375;1;24/05/2012;;25/08/2014;1;24/05/2019;;0;0;0
XS0741942576;Espagne;Corporate;9;;GAS NATURAL;;poche_obligations;Obligations_credit;Obligations_credit;13/02/2018;13/02/2018;GASSM 5 02/13/18;5;1;13/02/2013;;25/08/2014;1;13/02/2018;;0;0;0
XS0829360923;Espagne;Corporate;9;;GAS NATURAL;;poche_obligations;Obligations_credit;Obligations_credit;27/01/2020;27/01/2020;GASSM 6 01/27/20;6;1;27/01/2013;;25/08/2014;1;27/01/2020;;0;0;0
XS0843300947;Espagne;Corporate;9;;GAS NATURAL;;poche_obligations;Obligations_credit;Obligations_credit;24/04/2017;24/04/2017;GASSM 4 1/8 04/24/17;4.125;1;24/04/2013;;25/08/2014;1;24/04/2017;;0;0;0
XS0922865760;Espagne;Corporate;9;;GAS NATURAL;;poche_obligations;Obligations_credit;Obligations_credit;25/04/2017;25/04/2017;GASSM 2.31 04/25/17;2.31;1;25/04/2014;;25/08/2014;1;25/04/2017;;0;0;0
XS0276455937;Russie;Corporate;11;;Gazprom;;poche_obligations;Obligations_credit;Obligations_credit;22/03/2017;22/03/2017;GAZPRU 5.136 03/22/17;5.136;1;22/03/2007;;25/08/2014;1;22/03/2017;;0;0;0
XS0290581569;Russie;Corporate;11;;Gazprom;;poche_obligations;Obligations_credit;Obligations_credit;02/11/2017;02/11/2017;GAZPRU 5.44 11/02/17;5.44;1;02/11/2007;;25/08/2014;1;02/11/2017;;0;0;0
XS0327237136;Russie;Corporate;11;;Gazprom;;poche_obligations;Obligations_credit;Obligations_credit;13/02/2018;13/02/2018;GAZPRU 6.605 02/13/18;6.605;1;13/02/2008;;25/08/2014;1;13/02/2018;;0;0;0
XS0805582011;Russie;Corporate;11;;Gazprom;;poche_obligations;Obligations_credit;Obligations_credit;15/03/2017;15/03/2017;GAZPRU 3.755 03/15/17;3.755;1;15/03/2013;;25/08/2014;1;15/03/2017;;0;0;0
XS0954912514;Russie;Corporate;11;;Gazprom;;poche_obligations;Obligations_credit;Obligations_credit;25/07/2018;25/07/2018;GAZPRU 3.7 07/25/18;3.7;1;25/07/2014;;25/08/2014;1;25/07/2018;;0;0;0
DE000A1R0TU2;Allemagne;Corporate;9;;BILFINGER SE;;poche_obligations;Obligations_credit;Obligations_credit;07/12/2019;07/12/2019;GBFGR 2 3/8 12/07/19;2.375;1;07/12/2013;;25/08/2014;1;07/12/2019;;0;0;0
FR0010757252;France;Corporate;9;;GROUPEMENT DES CHU/CHR;;poche_obligations;Obligations_credit;Obligations_credit;20/05/2019;20/05/2019;GDCHU 4 3/8 05/20/19;4.375;1;20/05/2010;;25/08/2014;1;20/05/2019;;0;0;0
XS0272770396;USA;Finance;2;;General Electric;;poche_obligations;Obligations_credit;Obligations_credit;27/10/2016;27/10/2016;GE 4 1/8 10/27/16;4.125;1;27/10/2007;;25/08/2014;1;27/10/2016;;0;0;0
XS0319639232;USA;Finance;5;;GENERAL ELEC CAP CORP;;poche_obligations;Obligations_credit;Obligations_credit;15/09/2067;15/09/2017;GE 5 1/2 09/15/67;5.5;1;15/09/2008;;25/08/2014;1;15/09/2017;Y;0;0;0
XS0340180149;USA;Finance;2;;GE;;poche_obligations;Obligations_credit;Obligations_credit;16/01/2018;16/01/2018;GE 5 3/8 01/16/18;5.375;1;16/01/2009;;25/08/2014;1;16/01/2018;;0;0;0
XS0385688097;USA;Finance;2;;GE;;poche_obligations;Obligations_credit;Obligations_credit;15/01/2019;15/01/2019;GE 6 01/15/19;6;1;15/01/2009;;25/08/2014;1;15/01/2019;;0;0;0
XS0453908377;USA;Finance;2;;GE;;poche_obligations;Obligations_credit;Obligations_credit;23/01/2020;23/01/2020;GE 5 3/8 01/23/20;5.375;1;23/01/2011;;25/08/2014;1;23/01/2020;;0;0;0
XS0491042353;USA;Finance;2;;GE;;poche_obligations;Obligations_credit;Obligations_credit;01/03/2017;01/03/2017;GE 4 1/4 03/01/17;4.25;1;01/03/2011;;25/08/2014;1;01/03/2017;;0;0;0
XS0491211644;USA;Finance;5;;GE;;poche_obligations;Obligations_credit;Obligations_credit;15/09/2067;15/09/2017;GE 5 1/2 09/15/67;5.5;1;15/09/2010;;25/08/2014;1;15/09/2017;Y;0;0;0
